;MASS    logAGE(Myr)    LogLUMINOSITY    LogTEMP 
0.020000	4.399700	-2.265800	3.431500
0.020000	4.894200	-2.270200	3.435300
0.020000	5.270500	-2.305200	3.435700
0.020000	5.498200	-2.342100	3.436200
0.020000	5.661100	-2.378900	3.436600
0.020000	5.791000	-2.416000	3.436700
0.020000	5.900100	-2.452700	3.436700
0.020000	5.996900	-2.489500	3.436700
0.020000	6.083900	-2.526500	3.436400
0.020000	6.163500	-2.563500	3.435800
0.020000	6.236900	-2.600300	3.435000
0.020000	6.305000	-2.637600	3.433700
0.020000	6.369000	-2.674600	3.432200
0.020000	6.429400	-2.711900	3.430300
0.020000	6.485200	-2.748900	3.428000
0.020000	6.538000	-2.786200	3.425300
0.020000	6.586900	-2.823600	3.422000
0.020000	6.632400	-2.861100	3.418300
0.020000	6.674500	-2.898600	3.414100
0.020000	6.713600	-2.936200	3.409400
0.020000	6.750000	-2.973800	3.404200
0.020000	6.783800	-3.011400	3.398700
0.020000	6.815200	-3.049100	3.392700
0.020000	6.844200	-3.086900	3.386400
0.020000	6.871400	-3.124500	3.379800
0.020000	6.897200	-3.162000	3.373000
0.020000	6.922200	-3.199500	3.366000
0.020000	6.946500	-3.236900	3.358900
0.020000	6.969600	-3.279500	3.350200
0.020000	6.994200	-3.316100	3.343100
0.020000	7.019400	-3.353200	3.335900
0.020000	7.043600	-3.390500	3.328400
0.020000	7.070600	-3.427000	3.321300
0.020000	7.099600	-3.463600	3.314200
0.020000	7.132300	-3.500000	3.307400
0.020000	7.132300	-3.500000	3.307400
0.030000	4.430600	-1.784700	3.434600
0.030000	4.894000	-1.805200	3.439900
0.030000	5.137000	-1.841700	3.441200
0.030000	5.310900	-1.878400	3.442500
0.030000	5.450100	-1.915200	3.443700
0.030000	5.567900	-1.951800	3.444900
0.030000	5.672600	-1.988500	3.446000
0.030000	5.767000	-2.025300	3.447000
0.030000	5.854200	-2.062000	3.448000
0.030000	5.935000	-2.099000	3.448800
0.030000	6.011300	-2.135600	3.449700
0.030000	6.083400	-2.172400	3.450500
0.030000	6.153000	-2.209100	3.451200
0.030000	6.220400	-2.245900	3.452000
0.030000	6.285800	-2.282900	3.452600
0.030000	6.364000	-2.300900	3.452900
0.030000	6.484700	-2.308500	3.453100
0.030000	6.647400	-2.321900	3.453500
0.030000	6.729300	-2.322100	3.453300
0.030000	6.780600	-2.334100	3.453500
0.030000	6.808800	-2.347900	3.453700
0.030000	6.834200	-2.370000	3.454100
0.030000	6.848100	-2.386500	3.454200
0.030000	6.857700	-2.399200	3.454400
0.030000	6.867600	-2.412800	3.454500
0.030000	6.889900	-2.442800	3.454800
0.030000	6.918500	-2.479600	3.455000
0.030000	6.948300	-2.516500	3.455000
0.030000	6.979400	-2.553400	3.454800
0.030000	7.011500	-2.590300	3.454400
0.030000	7.044400	-2.627200	3.453900
0.030000	7.078000	-2.664200	3.453000
0.030000	7.111800	-2.701300	3.451900
0.030000	7.145800	-2.738400	3.450400
0.030000	7.179500	-2.775500	3.448500
0.030000	7.213000	-2.813400	3.446100
0.030000	7.245300	-2.849900	3.443400
0.030000	7.277500	-2.888400	3.440000
0.030000	7.307800	-2.925500	3.436200
0.030000	7.336300	-2.962600	3.431900
0.030000	7.363300	-3.001100	3.426800
0.030000	7.388800	-3.038800	3.421300
0.030000	7.412700	-3.076600	3.415400
0.030000	7.435100	-3.114400	3.409100
0.030000	7.456200	-3.152100	3.402500
0.030000	7.476100	-3.189700	3.395600
0.030000	7.495400	-3.227300	3.388500
0.030000	7.514200	-3.264900	3.381200
0.030000	7.532600	-3.302300	3.373800
0.030000	7.551000	-3.339500	3.366400
0.030000	7.569200	-3.380700	3.357800
0.030000	7.589400	-3.417800	3.350300
0.030000	7.609400	-3.455000	3.342700
0.030000	7.631600	-3.491500	3.335300
0.030000	7.631600	-3.491500	3.335300
0.040000	4.272500	-1.506500	3.434200
0.040000	4.743800	-1.525800	3.439900
0.040000	4.992700	-1.562600	3.441700
0.040000	5.167100	-1.599300	3.443400
0.040000	5.305700	-1.636100	3.445100
0.040000	5.423000	-1.672800	3.446600
0.040000	5.528800	-1.709800	3.448200
0.040000	5.624200	-1.746100	3.449700
0.040000	5.711700	-1.782800	3.450800
0.040000	5.796200	-1.819400	3.452200
0.040000	5.875100	-1.856200	3.453200
0.040000	5.951400	-1.892900	3.454500
0.040000	6.022600	-1.929700	3.455500
0.040000	6.109700	-1.956500	3.456300
0.040000	6.269100	-1.962300	3.456500
0.040000	6.486300	-1.973900	3.456800
0.040000	6.587400	-1.988600	3.457200
0.040000	6.633700	-2.006100	3.457500
0.040000	6.660000	-2.021600	3.457900
0.040000	6.686400	-2.046700	3.458600
0.040000	6.702100	-2.066700	3.459200
0.040000	6.712500	-2.082100	3.459400
0.040000	6.721500	-2.095000	3.459700
0.040000	6.740600	-2.122400	3.460400
0.040000	6.767600	-2.159900	3.461200
0.040000	6.795600	-2.196000	3.461900
0.040000	6.826100	-2.232700	3.462800
0.040000	6.857600	-2.269500	3.463400
0.040000	6.891300	-2.306200	3.464100
0.040000	6.926800	-2.343100	3.464800
0.040000	6.963000	-2.380000	3.465200
0.040000	7.000800	-2.416700	3.465800
0.040000	7.039900	-2.453300	3.466300
0.040000	7.080200	-2.490300	3.466700
0.040000	7.121100	-2.527100	3.466900
0.040000	7.162200	-2.564000	3.466800
0.040000	7.204700	-2.600600	3.466800
0.040000	7.248200	-2.637600	3.466600
0.040000	7.292100	-2.674500	3.466100
0.040000	7.336100	-2.711500	3.465200
0.040000	7.379800	-2.748200	3.464100
0.040000	7.423500	-2.785300	3.462600
0.040000	7.466500	-2.822700	3.460600
0.040000	7.507600	-2.859700	3.458200
0.040000	7.547500	-2.897400	3.455300
0.040000	7.584800	-2.934900	3.451700
0.040000	7.619600	-2.972600	3.447500
0.040000	7.651900	-3.010300	3.442800
0.040000	7.681100	-3.048100	3.437500
0.040000	7.708300	-3.085900	3.431600
0.040000	7.733700	-3.123700	3.425500
0.040000	7.757400	-3.161400	3.418900
0.040000	7.779600	-3.199200	3.412000
0.040000	7.800500	-3.236900	3.404900
0.040000	7.820500	-3.274400	3.397600
0.040000	7.839900	-3.311900	3.390200
0.040000	7.859200	-3.349300	3.382700
0.040000	7.878500	-3.386500	3.375100
0.040000	7.897500	-3.425700	3.366900
0.040000	7.918800	-3.463800	3.359100
0.040000	7.939600	-3.499800	3.351700
0.040000	7.939600	-3.499800	3.351700
0.050000	4.134900	-1.291600	3.433000
0.050000	4.613100	-1.308200	3.438600
0.050000	4.879600	-1.345100	3.440400
0.050000	5.060100	-1.381900	3.442200
0.050000	5.200800	-1.418700	3.444000
0.050000	5.319100	-1.455600	3.445800
0.050000	5.422500	-1.492400	3.447600
0.050000	5.518100	-1.528800	3.449700
0.050000	5.603200	-1.565700	3.451000
0.050000	5.685200	-1.602500	3.452500
0.050000	5.765900	-1.639000	3.454200
0.050000	5.841800	-1.675700	3.455500
0.050000	5.924800	-1.709700	3.456600
0.050000	6.062200	-1.726900	3.457300
0.050000	6.286100	-1.738900	3.457800
0.050000	6.439200	-1.757600	3.458500
0.050000	6.505000	-1.777500	3.459000
0.050000	6.540500	-1.796000	3.459700
0.050000	6.565800	-1.815800	3.460400
0.050000	6.589500	-1.843100	3.461000
0.050000	6.603500	-1.861300	3.461700
0.050000	6.613400	-1.874800	3.462200
0.050000	6.625800	-1.891700	3.462800
0.050000	6.650700	-1.926600	3.463500
0.050000	6.679500	-1.963400	3.464600
0.050000	6.709000	-2.000200	3.465300
0.050000	6.741200	-2.037000	3.466400
0.050000	6.776000	-2.075900	3.467200
0.050000	6.810800	-2.112100	3.468200
0.050000	6.847300	-2.148800	3.469100
0.050000	6.885200	-2.187100	3.469600
0.050000	6.924800	-2.224000	3.470600
0.050000	6.965300	-2.261200	3.471300
0.050000	7.004900	-2.298100	3.471700
0.050000	7.047500	-2.334400	3.472500
0.050000	7.091400	-2.371200	3.473300
0.050000	7.136600	-2.407800	3.474100
0.050000	7.181300	-2.444800	3.474400
0.050000	7.228700	-2.481400	3.475000
0.050000	7.277700	-2.518100	3.475400
0.050000	7.327800	-2.554900	3.475800
0.050000	7.378900	-2.591500	3.476000
0.050000	7.431000	-2.628300	3.476000
0.050000	7.482300	-2.665100	3.475800
0.050000	7.532900	-2.702100	3.475200
0.050000	7.582900	-2.739000	3.474300
0.050000	7.631600	-2.776100	3.473100
0.050000	7.679300	-2.813500	3.471400
0.050000	7.724700	-2.850900	3.469400
0.050000	7.768300	-2.888000	3.467000
0.050000	7.809200	-2.925500	3.464000
0.050000	7.847400	-2.963100	3.460300
0.050000	7.882700	-3.000800	3.456100
0.050000	7.914900	-3.038200	3.451300
0.050000	7.944600	-3.076100	3.445900
0.050000	7.971900	-3.115100	3.439800
0.050000	7.996800	-3.151900	3.433800
0.050000	8.019800	-3.189500	3.427100
0.050000	8.041800	-3.227300	3.420200
0.050000	8.062600	-3.264900	3.413000
0.050000	8.082600	-3.302500	3.405700
0.050000	8.102100	-3.339800	3.398300
0.050000	8.121800	-3.377200	3.390800
0.050000	8.141500	-3.414400	3.383200
0.050000	8.160900	-3.454100	3.374900
0.050000	8.182300	-3.490600	3.367400
0.050000	8.182300	-3.490600	3.367400
0.060000	4.069000	-1.120100	3.433500
0.060000	4.545600	-1.138000	3.438900
0.060000	4.811300	-1.174700	3.440600
0.060000	4.993700	-1.211500	3.442300
0.060000	5.136500	-1.248300	3.444100
0.060000	5.257700	-1.285000	3.446100
0.060000	5.359000	-1.322300	3.447500
0.060000	5.452700	-1.358800	3.449500
0.060000	5.535500	-1.395700	3.451000
0.060000	5.615900	-1.432500	3.452700
0.060000	5.692400	-1.469100	3.454300
0.060000	5.769100	-1.505300	3.456200
0.060000	5.852200	-1.536100	3.457100
0.060000	6.002500	-1.554400	3.458000
0.060000	6.233700	-1.570900	3.458700
0.060000	6.364900	-1.593000	3.459400
0.060000	6.425500	-1.614600	3.460100
0.060000	6.459500	-1.633800	3.460900
0.060000	6.487400	-1.658300	3.461600
0.060000	6.509800	-1.683000	3.462500
0.060000	6.523800	-1.700200	3.463300
0.060000	6.533900	-1.713100	3.463800
0.060000	6.549700	-1.735200	3.464200
0.060000	6.578700	-1.771200	3.465700
0.060000	6.608800	-1.808600	3.466500
0.060000	6.641200	-1.844900	3.467800
0.060000	6.675800	-1.883100	3.468700
0.060000	6.710200	-1.918700	3.469700
0.060000	6.747500	-1.955500	3.470800
0.060000	6.784100	-1.992500	3.471400
0.060000	6.823600	-2.029300	3.472500
0.060000	6.864000	-2.067800	3.473100
0.060000	6.903500	-2.103100	3.474000
0.060000	6.945600	-2.139700	3.475000
0.060000	6.988200	-2.177800	3.475400
0.060000	7.031900	-2.214000	3.476400
0.060000	7.076800	-2.250800	3.477200
0.060000	7.122000	-2.287100	3.477900
0.060000	7.169500	-2.324000	3.478600
0.060000	7.218500	-2.360500	3.479500
0.060000	7.269600	-2.392600	3.481500
0.060000	7.321900	-2.436100	3.480400
0.060000	7.375400	-2.472800	3.481100
0.060000	7.429800	-2.509300	3.481700
0.060000	7.484400	-2.545800	3.482100
0.060000	7.541300	-2.585600	3.482000
0.060000	7.594900	-2.621400	3.482100
0.060000	7.650000	-2.658400	3.482100
0.060000	7.705000	-2.696000	3.481900
0.060000	7.757400	-2.732300	3.481400
0.060000	7.809000	-2.769300	3.480600
0.060000	7.859300	-2.806300	3.479400
0.060000	7.907400	-2.843600	3.477800
0.060000	7.953500	-2.880700	3.475900
0.060000	7.997300	-2.918800	3.473200
0.060000	8.038100	-2.955700	3.470200
0.060000	8.075800	-2.993500	3.466400
0.060000	8.111100	-3.031600	3.462000
0.060000	8.142800	-3.069400	3.457100
0.060000	8.171700	-3.107300	3.451500
0.060000	8.198200	-3.145500	3.445400
0.060000	8.222500	-3.182900	3.439100
0.060000	8.245200	-3.220900	3.432300
0.060000	8.266700	-3.258600	3.425300
0.060000	8.287200	-3.296200	3.418100
0.060000	8.307100	-3.333600	3.410800
0.060000	8.326600	-3.370900	3.403300
0.060000	8.346400	-3.408200	3.395800
0.060000	8.366500	-3.445400	3.388200
0.060000	8.387100	-3.482400	3.380700
0.060000	8.387100	-3.482400	3.380700
0.065000	4.057400	-1.031300	3.434000
0.065000	4.529800	-1.052700	3.439300
0.065000	4.779000	-1.089300	3.441000
0.065000	4.955300	-1.126100	3.442600
0.065000	5.095200	-1.162900	3.444200
0.065000	5.213300	-1.199700	3.445900
0.065000	5.317800	-1.236200	3.447800
0.065000	5.409400	-1.273800	3.449100
0.065000	5.495100	-1.310400	3.451000
0.065000	5.572100	-1.347300	3.452400
0.065000	5.648400	-1.385500	3.453900
0.065000	5.720400	-1.420800	3.455700
0.065000	5.801500	-1.456600	3.457100
0.065000	5.908600	-1.478800	3.458000
0.065000	6.097100	-1.491500	3.458700
0.065000	6.291400	-1.513300	3.459600
0.065000	6.374500	-1.536800	3.460200
0.065000	6.417200	-1.557100	3.461200
0.065000	6.444000	-1.576000	3.462000
0.065000	6.472300	-1.605300	3.462800
0.065000	6.489000	-1.624800	3.463700
0.065000	6.500500	-1.639200	3.464300
0.065000	6.512200	-1.655600	3.464500
0.065000	6.537500	-1.687100	3.465800
0.065000	6.567400	-1.723900	3.466900
0.065000	6.600200	-1.761700	3.468000
0.065000	6.633500	-1.797500	3.469200
0.065000	6.668500	-1.834700	3.470100
0.065000	6.705600	-1.871500	3.471200
0.065000	6.744300	-1.909400	3.472200
0.065000	6.782300	-1.945100	3.473100
0.065000	6.822500	-1.982800	3.473900
0.065000	6.862600	-2.018800	3.474800
0.065000	6.904500	-2.055700	3.475800
0.065000	6.946700	-2.092800	3.476500
0.065000	6.990200	-2.129200	3.477500
0.065000	7.034400	-2.166000	3.478300
0.065000	7.079100	-2.202600	3.479000
0.065000	7.125700	-2.239500	3.479700
0.065000	7.174300	-2.277000	3.480500
0.065000	7.222700	-2.313400	3.481100
0.065000	7.273200	-2.350000	3.481800
0.065000	7.324700	-2.386500	3.482400
0.065000	7.378100	-2.422900	3.483100
0.065000	7.432100	-2.460500	3.483400
0.065000	7.488100	-2.497600	3.484000
0.065000	7.542200	-2.534400	3.484200
0.065000	7.597600	-2.570900	3.484600
0.065000	7.654000	-2.606400	3.485300
0.065000	7.716000	-2.649800	3.484800
0.065000	7.771800	-2.687300	3.484700
0.065000	7.826500	-2.723700	3.484500
0.065000	7.880100	-2.760900	3.483900
0.065000	7.931600	-2.798000	3.482900
0.065000	7.981100	-2.834500	3.481700
0.065000	8.029200	-2.872400	3.479900
0.065000	8.073900	-2.909800	3.477600
0.065000	8.116200	-2.947100	3.474800
0.065000	8.155600	-2.984900	3.471300
0.065000	8.191700	-3.022400	3.467300
0.065000	8.225100	-3.060400	3.462600
0.065000	8.255400	-3.098100	3.457400
0.065000	8.283100	-3.136000	3.451600
0.065000	8.308500	-3.174200	3.445300
0.065000	8.331800	-3.211700	3.438700
0.065000	8.353700	-3.249500	3.431800
0.065000	8.374500	-3.287200	3.424700
0.065000	8.394600	-3.324600	3.417400
0.065000	8.414300	-3.362000	3.410000
0.065000	8.434300	-3.399300	3.402500
0.065000	8.454500	-3.436600	3.395000
0.065000	8.475000	-3.473600	3.387400
0.065000	8.475000	-3.473600	3.387400
0.075000	4.039600	-0.886400	3.438500
0.075000	4.486600	-0.912800	3.443000
0.075000	4.720700	-0.949700	3.444400
0.075000	4.889200	-0.986500	3.445700
0.075000	5.024700	-1.022700	3.447000
0.075000	5.141500	-1.059400	3.448300
0.075000	5.243400	-1.096400	3.449400
0.075000	5.338300	-1.132900	3.451000
0.075000	5.424400	-1.171100	3.452200
0.075000	5.502700	-1.206800	3.453700
0.075000	5.578700	-1.244600	3.455100
0.075000	5.648800	-1.280300	3.456600
0.075000	5.722500	-1.317200	3.457800
0.075000	5.815900	-1.346500	3.459100
0.075000	5.986500	-1.365300	3.460000
0.075000	6.204200	-1.387100	3.460800
0.075000	6.305400	-1.410900	3.461500
0.075000	6.355900	-1.432700	3.462400
0.075000	6.385400	-1.451300	3.463300
0.075000	6.415900	-1.479600	3.464300
0.075000	6.434900	-1.502000	3.464900
0.075000	6.447400	-1.517500	3.465600
0.075000	6.458200	-1.530800	3.466100
0.075000	6.481000	-1.559900	3.467100
0.075000	6.512300	-1.596600	3.468500
0.075000	6.544300	-1.633400	3.469600
0.075000	6.579100	-1.669800	3.470900
0.075000	6.614800	-1.706800	3.471900
0.075000	6.653000	-1.743800	3.473100
0.075000	6.691700	-1.780200	3.474200
0.075000	6.731900	-1.817300	3.475200
0.075000	6.772900	-1.854100	3.476200
0.075000	6.814900	-1.891400	3.477100
0.075000	6.856800	-1.928000	3.478000
0.075000	6.899900	-1.964900	3.478900
0.075000	6.943400	-2.001700	3.479800
0.075000	6.987600	-2.038400	3.480600
0.075000	7.032900	-2.075200	3.481400
0.075000	7.078900	-2.112100	3.482100
0.075000	7.126600	-2.148600	3.483100
0.075000	7.175000	-2.185300	3.483800
0.075000	7.224500	-2.222000	3.484500
0.075000	7.274700	-2.258700	3.485100
0.075000	7.326800	-2.295200	3.485900
0.075000	7.379000	-2.332100	3.486300
0.075000	7.432500	-2.368700	3.486900
0.075000	7.486400	-2.405600	3.487400
0.075000	7.541500	-2.442100	3.488000
0.075000	7.595800	-2.479100	3.488300
0.075000	7.651300	-2.515700	3.488800
0.075000	7.707500	-2.552000	3.489200
0.075000	7.763600	-2.589100	3.489400
0.075000	7.820500	-2.625900	3.489500
0.075000	7.875800	-2.662700	3.489400
0.075000	7.932900	-2.699800	3.489300
0.075000	7.987900	-2.736400	3.489000
0.075000	8.042600	-2.773600	3.488400
0.075000	8.095600	-2.810400	3.487600
0.075000	8.149900	-2.848500	3.486700
0.075000	8.199900	-2.886800	3.485000
0.075000	8.245100	-2.923700	3.482800
0.075000	8.289600	-2.961400	3.480200
0.075000	8.329700	-2.998900	3.476900
0.075000	8.366700	-3.036600	3.472900
0.075000	8.400700	-3.074300	3.468300
0.075000	8.432000	-3.112200	3.463100
0.075000	8.460500	-3.150000	3.457300
0.075000	8.486700	-3.187900	3.451100
0.075000	8.510700	-3.225600	3.444500
0.075000	8.533500	-3.263300	3.437600
0.075000	8.555400	-3.300700	3.430600
0.075000	8.576700	-3.338200	3.423300
0.075000	8.597900	-3.375500	3.416000
0.075000	8.619200	-3.412700	3.408600
0.075000	8.640900	-3.449700	3.401100
0.075000	8.663800	-3.486800	3.393600
0.075000	8.663800	-3.486800	3.393600
0.080000	4.016900	-0.817700	3.442200
0.080000	4.455700	-0.845600	3.446500
0.080000	4.683500	-0.882800	3.447600
0.080000	4.850200	-0.919400	3.448700
0.080000	4.984500	-0.956000	3.449700
0.080000	5.098900	-0.992700	3.450600
0.080000	5.202500	-1.030100	3.451600
0.080000	5.294900	-1.066100	3.452700
0.080000	5.381400	-1.103000	3.453900
0.080000	5.460300	-1.139800	3.455000
0.080000	5.536900	-1.176600	3.456500
0.080000	5.607900	-1.213600	3.457600
0.080000	5.679200	-1.249400	3.459000
0.080000	5.760200	-1.282200	3.459900
0.080000	5.883800	-1.304000	3.460800
0.080000	6.092400	-1.320900	3.461600
0.080000	6.246000	-1.345800	3.462400
0.080000	6.314000	-1.369800	3.463100
0.080000	6.351300	-1.390000	3.463900
0.080000	6.378300	-1.410800	3.464900
0.080000	6.404000	-1.435400	3.466400
0.080000	6.419400	-1.456700	3.466300
0.080000	6.430300	-1.470300	3.466800
0.080000	6.443900	-1.487000	3.467500
0.080000	6.471800	-1.521600	3.468600
0.080000	6.503600	-1.558500	3.469900
0.080000	6.537100	-1.595000	3.471100
0.080000	6.572700	-1.631900	3.472300
0.080000	6.609700	-1.668400	3.473500
0.080000	6.648200	-1.704800	3.474600
0.080000	6.688800	-1.742200	3.475700
0.080000	6.729800	-1.778800	3.476700
0.080000	6.771500	-1.815700	3.477700
0.080000	6.814200	-1.852500	3.478700
0.080000	6.857400	-1.889400	3.479700
0.080000	6.901300	-1.926400	3.480600
0.080000	6.945300	-1.963000	3.481500
0.080000	6.990600	-2.000100	3.482400
0.080000	7.036300	-2.036400	3.483300
0.080000	7.083000	-2.073400	3.484000
0.080000	7.130900	-2.110000	3.484800
0.080000	7.179600	-2.146800	3.485600
0.080000	7.229500	-2.183900	3.486200
0.080000	7.279900	-2.220200	3.486900
0.080000	7.331500	-2.256900	3.487500
0.080000	7.384200	-2.293400	3.488200
